id,hard_hm,hard_ms,hard_hs,bb_kt,powlaw_gamma,var_prob_b,var_prob_h,var_prob_s,var_ratio_b,var_ratio_h,var_ratio_s,otype,powlaw_gamma_log_norm,bb_kt_log_norm,var_ratio_b_log_norm,var_ratio_h_log_norm,var_ratio_s_log_norm,var_ratio_b_to_log_norm,var_ratio_h_to_log_norm,var_ratio_s_to_log_norm,powlaw_gamma_to_log_norm,bb_kt_to_log_norm
12152,0.16489693941287,-0.1211742660837,0.044971892567145,0.643834,1.59044,0.044760669097517,0.10488056490995,0.057158834530538,0.0007424774807191,0.0059278429863698,0.0022588796377178,QSO,0.361280483173683,0.2146380948263875,0.7487059198029824,0.7920821188117688,0.7623733738650462,0.0007424774807191,0.0059278429863698,0.0022588796377178,1.59044,0.643834
12153,-0.16989381636477,-0.19612742036227,-0.35477826358526,0.412361,2.30218,0.10201209461985,0.10539077871719,0.32588686407658,0.0140176923558166,0.0077557075996967,0.0909131604062018,QSO,0.415338273225239,0.1523206252521124,0.8182228850609352,0.7985457357374528,0.8543194412320669,0.0140176923558166,0.0077557075996967,0.0909131604062018,2.30218,0.412361
12154,0.062460961898813,-0.28482198625859,-0.22735790131168,0.569486,1.77199,0.034545915772745,0.060473101086226,0.046342588733786,0.0009876894220901,0.0028111712148407,0.0035495541792534,QSO,0.3750694957117727,0.1974752298975009,0.7554580968253586,0.7741401410636719,0.7736196264995616,0.0009876894220901,0.0028111712148407,0.0035495541792534,1.77199,0.569486
12155,-0.0062460961898814,-0.34853216739538,-0.35477826358526,0.507141,2.02561,0.30619681110125,0.075330764666764,0.2402211302322,0.0371320801716651,0.0150252545127981,0.028296887810178,QSO,0.3943323398864371,0.1812581032105813,0.8412721717938602,0.8144494207909024,0.8252763876731974,0.0371320801716651,0.0150252545127981,0.028296887810178,2.02561,0.507141
12156,0.044971892567145,-0.15615240474703,-0.11242973141786,0.615943,1.769,0.15885389831607,0.061282034268114,0.18115113408317,0.0110614861537694,0.0011767129280448,0.018556136328776,Seyfert1,0.3748424004350507,0.2084437869962453,0.8126188375917123,0.7531964368799504,0.8147766891585586,0.0110614861537694,0.0011767129280448,0.018556136328776,1.769,0.615943
12157,0.024984384759525,-0.30480949406621,-0.28107432854466,0.404079,1.83945,0.081505538971785,0.95061547340275,0.69704443130825,0.001182892382047,0.2989479344825804,0.1925204356471401,QSO,0.3801931904835686,0.1494828548850988,0.7597252860877591,0.8863688452645346,0.8729896007107822,0.001182892382047,0.2989479344825804,0.1925204356471401,1.83945,0.404079
12158,0.057464084946908,-0.36477201748907,-0.34478450968145,0.544158,2.04189,0.074535975002309,0.24786679693939,0.65259850047399,0.004119738880491,0.0567279700568233,0.19368254350303,QSO,0.39556883189481,0.1911119531184006,0.7892496929596666,0.846399358252671,0.8731393540897477,0.004119738880491,0.0567279700568233,0.19368254350303,2.04189,0.544158
12159,0.023735165521549,-0.21486570893192,-0.19237976264834,0.535231,1.70375,0.082463177594044,0.089524159696989,0.12788012623823,0.0016425044363074,0.0019971149635341,0.0568406001006294,QSO,0.3698865586938755,0.1887983500632747,0.7674921219750154,0.7659178462087393,0.8426327263804833,0.0016425044363074,0.0019971149635341,0.0568406001006294,1.70375,0.535231
12160,0.044971892567145,-0.24109931292942,-0.19862585883823,0.611243,1.83396,0.038557953920613,0.049951133992581,0.058641308504333,0.0010982166882607,0.0007432689654529,0.0027854690964915,QSO,0.3797762162129318,0.2073724132761316,0.7579678924679718,0.7421477924484815,0.767587681631436,0.0010982166882607,0.0007432689654529,0.0027854690964915,1.83396,0.611243
12161,0.044971892567145,-0.24109931292942,-0.33603997501562,0.63873,1.91175,0.16228496739363,0.1755827420065,0.14671329479861,0.0124823829047423,0.0172128308579369,0.0097799131513021,QSO,0.3856844909875834,0.213524863772225,0.8154782021486052,0.8177182249920274,0.7988394440872214,0.0124823829047423,0.0172128308579369,0.0097799131513021,1.91175,0.63873
12162,-0.0062460961898814,-0.21236727045597,-0.21986258588382,0.521549,2.1144,0.50623434627323,0.21689110312167,0.18943748188414,0.0760575160486799,0.0619736111167477,0.0485739671244156,QSO,0.4010760822343137,0.1851764149298601,0.8582370630341039,0.8485262825745271,0.8387219302731237,0.0760575160486799,0.0619736111167477,0.0485739671244156,2.1144,0.521549
12163,0.034978138663335,-0.064959400374766,-0.02998126171143,0.570222,2.18202,0.54252146642582,0.1717332712078,0.1078594197576,0.0631368519597407,0.0324671315407343,0.001948179118672,QSO,0.40621192926172,0.1976558789458161,0.8538317989701889,0.8329790747868225,0.7586912419410557,0.0631368519597407,0.0324671315407343,0.001948179118672,2.18202,0.570222
12164,0.1211742660837,-0.22735790131168,-0.10868207370394,0.678498,1.68043,0.057930548279558,0.14320343550911,0.18523837735163,0.0027730505717513,0.0738545090627443,0.049552861345196,QSO,0.3681153674386387,0.2219729083773274,0.779883817617334,0.8527441981310429,0.8392184161642537,0.0027730505717513,0.0738545090627443,0.049552861345196,1.68043,0.678498
12165,0.021236727045596,-0.1474078700812,-0.12742036227358,0.561599,2.0953,0.099087460073524,0.2493617458591,0.22406775121395,0.0042832523951715,0.0677870015591517,0.0513220075976188,X,0.3996254067208049,0.1955245992797047,0.7901706328913793,0.8506825590070674,0.8400913268069465,0.0042832523951715,0.0677870015591517,0.0513220075976188,2.0953,0.561599
12166,0.11992504684572,-0.26983135540287,-0.11742660836977,0.650605,1.70154,0.50396632621305,0.10711594136756,0.15247355664702,0.0554416127611378,0.0099365470611323,0.0131820156573654,QSO,0.3697187056632549,0.2161013719586453,0.8507565248999421,0.8045048505636031,0.8062677893438174,0.0554416127611378,0.0099365470611323,0.0131820156573654,1.70154,0.650605
12167,0.11992504684572,-0.26983135540287,0.0062460961898814,0.752275,2.01172,0.076538850265045,0.40053026974244,0.48294388377426,0.0088081102962588,0.1342594118412023,0.1018131943398468,QSO,0.3932773721962467,0.2364102427042548,0.8072290249232463,0.8671177268601798,0.8571371424992781,0.0088081102962588,0.1342594118412023,0.1018131943398468,2.01172,0.752275
12168,0.053716427232979,-0.44347282948157,-0.3997501561524,0.490457,2.12149,0.054185562989464,0.099489659787261,0.076354163745654,0.0024679597757187,0.0188003829364232,0.0087374068311022,AGN,0.4016145790610559,0.1765792813891615,0.7771260217999618,0.8198398795438816,0.7960346270167337,0.0024679597757187,0.0188003829364232,0.0087374068311022,2.12149,0.490457
12169,-0.0049968769519051,-0.30106183635228,-0.3210493441599,0.364824,2.3056,0.062953366505832,0.1563374320263,0.26816632010581,0.020822687388921,0.0316003816578086,0.0761952886633343,QSO,0.4155980276889144,0.1351888945290645,0.827585946713787,0.8323283318837457,0.8499248565303947,0.020822687388921,0.0316003816578086,0.0761952886633343,2.3056,0.364824
12170,0.14615865084322,-0.31855090568395,-0.18113678950656,0.605239,1.73653,0.24982401079688,0.25189040258367,0.82194353579101,0.033535505065588,0.0647297043998825,0.2436254940070162,Galaxy,0.3723762520620858,0.2059917431663497,0.8388617057573461,0.8495726915662077,0.8788479610980129,0.033535505065588,0.0647297043998825,0.2436254940070162,1.73653,0.605239
12171,0.12367270455965,-0.32479700187383,-0.17988757026858,0.707217,1.71755,0.099758839371563,0.12548403812288,0.13651786626245,0.0051505139024164,0.0351886779447948,0.0080081904028251,QSO,0.3709346907402849,0.2277713192707308,0.7945332758306586,0.8349149264863523,0.7938660489982925,0.0051505139024164,0.0351886779447948,0.0080081904028251,1.71755,0.707217
12172,-0.27732667083073,-0.51342910680824,-0.33603997501562,0.479012,2.21912,1.0,1.0,1.0,0.3409919280218331,0.4043607409749487,0.2978592922156904,BYDraV*,0.4090297335314151,0.1732767006225771,0.8937367737745435,0.8936325565662763,0.8838493062812116,0.3409919280218331,0.4043607409749487,0.2978592922156904,2.21912,0.479012
12173,-0.27732667083073,-0.51342910680824,-0.69206745783885,0.28935,3.21629,1.0,1.0,0.99909017858056,0.2035343219460608,0.4485611856948827,0.0893765471545724,BYDraV*,0.4847663880762067,0.1027703398919112,0.8815273047919832,0.8961273443309661,0.8538952627258205,0.2035343219460608,0.4485611856948827,0.0893765471545724,3.21629,0.28935
12174,-0.27732667083073,-0.51342910680824,-0.68082448469706,0.270433,2.97587,0.35450016210655,0.97993926147612,0.10969230018769,0.0242730375052803,0.6446834685791599,0.0059116849328844,BYDraV*,0.4665061049894123,0.0933134275930261,0.8312136699704883,0.9048502618501632,0.7863130096035149,0.0242730375052803,0.6446834685791599,0.0059116849328844,2.97587,0.270433
12175,-0.27732667083073,-0.51342910680824,-0.72454715802623,0.275488,3.52523,0.021257989924916,0.076240736559113,0.034958536758344,0.0002004265112978,0.0030325279378204,0.0006093612142645,BYDraV*,0.5082308746282169,0.0959037580491433,0.7177212314003566,0.7759629440528625,0.7297704600674351,0.0002004265112978,0.0030325279378204,0.0006093612142645,3.52523,0.275488
12176,-0.27732667083073,-0.51342910680824,-0.69706433479076,0.282153,3.25593,0.033252067843973,0.0952941103374,0.045200025936738,0.0002769994985553,0.0036483776567563,0.0005979341542386,BYDraV*,0.4877771094037192,0.0992473828499594,0.725377062897071,0.7804092678660789,0.7292993976616339,0.0002769994985553,0.0036483776567563,0.0005979341542386,3.25593,0.282153
12177,-0.27732667083073,-0.51342910680824,-0.8682073703935,0.334292,3.42951,0.031885814745795,0.062649784272188,0.057569602985184,0.0002010244286819,0.0001656375166978,0.0006359690743663,BYDraV*,0.5009607877092086,0.1229643201814254,0.7177917113785975,0.7060440818020891,0.7308339564067008,0.0002010244286819,0.0001656375166978,0.0006359690743663,3.42951,0.334292
12178,0.11992504684572,-0.26608369768894,-0.14990630855715,0.706852,1.68457,0.04854049692319,0.063201969463527,0.07138423032377,0.0004729259550937,0.0234005857661138,0.0015921220761614,QSO,0.3684298070525615,0.227699113206626,0.7380336941175403,0.825103816440071,0.7536690350349186,0.0004729259550937,0.0234005857661138,0.0015921220761614,1.68457,0.706852
12179,0.11992504684572,-0.26608369768894,-0.069956277326671,0.685099,1.72502,0.067005302236713,0.12403067839863,0.90382203116855,0.0033106351828076,0.0026995410850102,0.435317668836089,QSO,0.3715020491741023,0.2233270949028595,0.7840762977544262,0.7731656897991495,0.8932915368064758,0.0033106351828076,0.0026995410850102,0.435317668836089,1.72502,0.685099
12180,-0.018738288569644,-0.46595877576515,-0.48344784509681,0.334509,2.28895,0.19330669455117,0.29898575607142,0.29781139303883,0.0201298916551698,0.0707409468219766,0.0948102342759299,QSO,0.4143334335894421,0.1230550843085299,0.8267853346663633,0.8517083476762211,0.8553638734938857,0.0201298916551698,0.0707409468219766,0.0948102342759299,2.28895,0.334509
12181,-0.078700811992505,-0.34603372891943,-0.41474078700812,0.457566,2.03026,0.45132876957025,0.09061865258599,0.24279267343662,0.0491640772337512,0.0053498407958623,0.028865196360312,QSO,0.3946855148151186,0.1668700702046738,0.8479132897683213,0.7896148453689663,0.8257711936614062,0.0491640772337512,0.0053498407958623,0.028865196360312,2.03026,0.457566
12182,0.011242973141786,-0.30855715178014,-0.2998126171143,0.563257,2.01167,0.10986702479193,0.17687668379497,0.10053872788338,0.0060704331548827,0.0172389504867254,0.004458533275383,AGN,0.3932735746163684,0.1959369239416242,0.7984215130941105,0.8177546905127412,0.7792930504091102,0.0060704331548827,0.0172389504867254,0.004458533275383,2.01167,0.563257
12183,0.058713304184884,-0.28607120549656,-0.40724547158026,0.355254,2.03288,0.08917514556255,0.4189736972565,0.65124188104918,0.0034062565219803,0.1221370784634256,0.2695158529470474,QSO,0.3948845080007412,0.1314708946857353,0.7847500070741102,0.8648419740827071,0.8813610884358145,0.0034062565219803,0.1221370784634256,0.2695158529470474,2.03288,0.355254
12184,-0.056214865708932,-0.32729544034978,-0.37851342910681,0.453064,2.41001,0.351590922484,0.21793434680014,0.22702084680079,0.0507863845194448,0.0533598532314297,0.0721910660033777,QSO,0.4235281339907703,0.1654870820025457,0.8486814347455278,0.8449273493341667,0.8485815528464682,0.0507863845194448,0.0533598532314297,0.0721910660033777,2.41001,0.453064
12185,0.11242973141786,0.21361648969394,0.31980012492192,0.673701,2.14017,0.15481534587111,0.57609488521819,0.52856484467857,0.0128455560379338,0.1939099845375853,0.1686762757644828,QSO,0.403033354903587,0.2209805184902394,0.81615678107407,0.875958625444878,0.8696994574854621,0.0128455560379338,0.1939099845375853,0.1686762757644828,2.14017,0.673701
12186,0.026233603997502,-0.35852592129919,-0.33479075577764,0.427717,2.01256,0.050427246306501,0.12433919943153,0.17956914384088,0.0020231735311056,0.0042871390767124,0.0230889000285828,QSO,0.3933411715382021,0.1574345963516462,0.7724240707965007,0.7842892622788954,0.8202150522372472,0.0020231735311056,0.0042871390767124,0.0230889000285828,2.01256,0.427717
